TraderCopilot - Verified Performance Ledger
===========================================
Strategy: MeanReversion
Asset: BNB
Timeframe: 1h
Period: 6M
Generated: 2026-01-27T17:34:28.120135Z

SUMMARY STATISTICS (Real Backtest Data - 6M)
---------------------------------------
Total Trades: 162
Win Rate: 42.6%
Total Net Profit: +58.8 R
Wins: 69 | Losses: 93

TRADE HISTORY LOG (Verified On-Chain/Exchange Data)
---------------------------------------------------
ID       | DATE        | TYPE  | PRICE      | RESULT (R) | EXIT DATE  
TR-10039 | 2025-12-14  | LONG  | $879.71    | -1.0R      | 2025-12-14 
TR-10040 | 2025-12-14  | LONG  | $878.54    | +2.2R      | 2025-12-15 
TR-10041 | 2025-12-14  | LONG  | $877.27    | +2.2R      | 2025-12-15 
TR-10042 | 2025-12-13  | SHORT | $892.92    | -1.0R      | 2025-12-13 
TR-10043 | 2025-12-13  | SHORT | $897.49    | +2.2R      | 2025-12-14 
TR-10044 | 2025-12-12  | SHORT | $892.42    | +2.2R      | 2025-12-12 
TR-10045 | 2025-12-12  | LONG  | $875.30    | +2.2R      | 2025-12-13 
TR-10046 | 2025-12-11  | SHORT | $884.21    | -1.0R      | 2025-12-12 
TR-10047 | 2025-12-11  | SHORT | $885.91    | +2.2R      | 2025-12-12 
TR-10048 | 2025-12-09  | SHORT | $916.73    | +2.2R      | 2025-12-09 
TR-10049 | 2025-12-05  | LONG  | $877.64    | +2.2R      | 2025-12-06 
TR-10050 | 2025-12-04  | SHORT | $919.90    | +2.2R      | 2025-12-04 
TR-10051 | 2025-12-03  | SHORT | $898.83    | -1.0R      | 2025-12-03 
TR-10052 | 2025-12-02  | SHORT | $840.97    | -1.0R      | 2025-12-02 
TR-10053 | 2025-12-02  | SHORT | $843.23    | -1.0R      | 2025-12-02 
TR-10054 | 2025-12-01  | LONG  | $823.17    | -1.0R      | 2025-12-01 
TR-10055 | 2025-11-29  | LONG  | $878.09    | -1.0R      | 2025-11-29 
TR-10056 | 2025-11-26  | SHORT | $892.22    | -1.0R      | 2025-11-27 
TR-10057 | 2025-11-25  | LONG  | $847.88    | -1.0R      | 2025-11-25 
TR-10058 | 2025-11-23  | SHORT | $848.81    | +2.2R      | 2025-11-24 
TR-10059 | 2025-11-22  | SHORT | $837.74    | -1.0R      | 2025-11-23 
TR-10060 | 2025-11-21  | LONG  | $809.08    | +2.2R      | 2025-11-22 
TR-10061 | 2025-11-21  | LONG  | $818.55    | +2.2R      | 2025-11-23 
TR-10062 | 2025-11-20  | LONG  | $880.44    | -1.0R      | 2025-11-20 
TR-10063 | 2025-11-19  | LONG  | $878.90    | +2.2R      | 2025-11-19 
TR-10064 | 2025-11-18  | SHORT | $934.86    | +2.2R      | 2025-11-19 
TR-10065 | 2025-11-16  | LONG  | $915.68    | +2.2R      | 2025-11-17 
TR-10066 | 2025-11-13  | LONG  | $914.85    | -1.0R      | 2025-11-14 
TR-10067 | 2025-11-11  | LONG  | $967.25    | -1.0R      | 2025-11-12 
TR-10068 | 2025-11-10  | LONG  | $980.41    | +2.2R      | 2025-11-11 
TR-10069 | 2025-11-07  | SHORT | $961.34    | +2.2R      | 2025-11-07 
TR-10070 | 2025-11-04  | LONG  | $926.86    | -1.0R      | 2025-11-04 
TR-10071 | 2025-11-04  | LONG  | $932.89    | -1.0R      | 2025-11-04 
TR-10072 | 2025-11-03  | LONG  | $1072.17   | -1.0R      | 2025-11-03 
TR-10073 | 2025-11-03  | LONG  | $1024.81   | -1.0R      | 2025-11-03 
TR-10074 | 2025-11-03  | LONG  | $996.81    | -1.0R      | 2025-11-04 
TR-10075 | 2025-11-02  | LONG  | $1078.65   | -1.0R      | 2025-11-03 
TR-10076 | 2025-11-01  | SHORT | $1095.76   | +2.2R      | 2025-11-02 
TR-10077 | 2025-10-30  | LONG  | $1061.76   | +2.2R      | 2025-10-31 
TR-10078 | 2025-10-30  | LONG  | $1065.20   | +2.2R      | 2025-10-31 
TR-10079 | 2025-10-27  | SHORT | $1156.48   | -1.0R      | 2025-10-27 
TR-10080 | 2025-10-26  | SHORT | $1135.46   | -1.0R      | 2025-10-27 
TR-10081 | 2025-10-21  | LONG  | $1068.99   | +2.2R      | 2025-10-21 
TR-10082 | 2025-10-20  | LONG  | $1094.71   | -1.0R      | 2025-10-21 
TR-10083 | 2025-10-19  | SHORT | $1121.88   | +2.2R      | 2025-10-20 
TR-10084 | 2025-10-17  | LONG  | $1043.66   | +2.2R      | 2025-10-17 
TR-10085 | 2025-10-14  | LONG  | $1183.15   | -1.0R      | 2025-10-14 
TR-10086 | 2025-10-14  | LONG  | $1149.74   | +2.2R      | 2025-10-14 
TR-10087 | 2025-10-12  | SHORT | $1260.52   | -1.0R      | 2025-10-12 
TR-10088 | 2025-10-12  | SHORT | $1296.27   | -1.0R      | 2025-10-13 
TR-10089 | 2025-10-11  | LONG  | $1117.25   | +2.2R      | 2025-10-12 
TR-10090 | 2025-10-11  | LONG  | $1083.74   | +2.2R      | 2025-10-12 
TR-10091 | 2025-10-07  | SHORT | $1315.71   | +2.2R      | 2025-10-07 
TR-10092 | 2025-10-06  | SHORT | $1198.26   | -1.0R      | 2025-10-06 
TR-10093 | 2025-10-06  | SHORT | $1236.09   | +2.2R      | 2025-10-07 
TR-10094 | 2025-10-03  | SHORT | $1108.00   | +2.2R      | 2025-10-03 
TR-10095 | 2025-10-02  | SHORT | $1035.50   | -1.0R      | 2025-10-02 
TR-10096 | 2025-10-02  | SHORT | $1036.45   | -1.0R      | 2025-10-02 
TR-10097 | 2025-10-02  | SHORT | $1036.10   | -1.0R      | 2025-10-02 
TR-10098 | 2025-10-02  | SHORT | $1040.57   | -1.0R      | 2025-10-02 
TR-10099 | 2025-10-02  | SHORT | $1044.05   | -1.0R      | 2025-10-02 
TR-10100 | 2025-10-02  | SHORT | $1054.61   | -1.0R      | 2025-10-02 
TR-10101 | 2025-10-02  | SHORT | $1078.80   | -1.0R      | 2025-10-02 
TR-10102 | 2025-10-02  | SHORT | $1090.22   | -1.0R      | 2025-10-03 
TR-10103 | 2025-09-30  | LONG  | $1005.57   | -1.0R      | 2025-09-30 
TR-10104 | 2025-09-29  | SHORT | $994.17    | -1.0R      | 2025-09-29 
TR-10105 | 2025-09-29  | SHORT | $1007.63   | -1.0R      | 2025-09-29 
TR-10106 | 2025-09-25  | LONG  | $953.01    | -1.0R      | 2025-09-26 
TR-10107 | 2025-09-25  | LONG  | $945.52    | +2.2R      | 2025-09-27 
TR-10108 | 2025-09-25  | LONG  | $945.90    | +2.2R      | 2025-09-27 
TR-10109 | 2025-09-23  | LONG  | $982.49    | +2.2R      | 2025-09-23 
TR-10110 | 2025-09-23  | SHORT | $1022.67   | +2.2R      | 2025-09-24 
TR-10111 | 2025-09-22  | LONG  | $993.87    | -1.0R      | 2025-09-23 
TR-10112 | 2025-09-22  | LONG  | $987.00    | -1.0R      | 2025-09-23 
TR-10113 | 2025-09-20  | SHORT | $997.26    | -1.0R      | 2025-09-20 
TR-10114 | 2025-09-20  | SHORT | $996.53    | -1.0R      | 2025-09-20 
TR-10115 | 2025-09-18  | SHORT | $983.24    | -1.0R      | 2025-09-18 
TR-10116 | 2025-09-18  | SHORT | $988.17    | -1.0R      | 2025-09-18 
TR-10117 | 2025-09-16  | SHORT | $955.21    | -1.0R      | 2025-09-17 
TR-10118 | 2025-09-13  | SHORT | $939.18    | +2.2R      | 2025-09-13 
TR-10119 | 2025-09-13  | SHORT | $936.46    | -1.0R      | 2025-09-13 
TR-10120 | 2025-09-12  | SHORT | $908.90    | -1.0R      | 2025-09-12 
TR-10121 | 2025-09-12  | SHORT | $923.34    | -1.0R      | 2025-09-13 
TR-10122 | 2025-09-12  | SHORT | $925.18    | -1.0R      | 2025-09-13 
TR-10123 | 2025-09-11  | SHORT | $900.24    | +2.2R      | 2025-09-11 
TR-10124 | 2025-09-11  | SHORT | $899.07    | +2.2R      | 2025-09-11 
TR-10125 | 2025-09-11  | SHORT | $900.88    | +2.2R      | 2025-09-11 
TR-10126 | 2025-09-10  | SHORT | $895.50    | -1.0R      | 2025-09-11 
TR-10127 | 2025-09-08  | SHORT | $882.03    | +2.2R      | 2025-09-08 
TR-10128 | 2025-09-07  | SHORT | $870.98    | -1.0R      | 2025-09-07 
TR-10129 | 2025-09-07  | SHORT | $873.00    | -1.0R      | 2025-09-07 
TR-10130 | 2025-09-06  | SHORT | $857.93    | -1.0R      | 2025-09-06 
TR-10131 | 2025-09-06  | SHORT | $858.27    | -1.0R      | 2025-09-06 
TR-10132 | 2025-09-06  | SHORT | $861.79    | -1.0R      | 2025-09-07 
TR-10133 | 2025-09-04  | LONG  | $846.95    | -1.0R      | 2025-09-04 
TR-10134 | 2025-09-01  | LONG  | $843.90    | +2.2R      | 2025-09-02 
TR-10135 | 2025-08-31  | SHORT | $866.91    | +2.2R      | 2025-08-31 
TR-10136 | 2025-08-28  | SHORT | $874.13    | +2.2R      | 2025-08-28 
TR-10137 | 2025-08-26  | SHORT | $852.32    | -1.0R      | 2025-08-26 
TR-10138 | 2025-08-26  | SHORT | $862.63    | -1.0R      | 2025-08-28 
TR-10139 | 2025-08-26  | SHORT | $863.70    | +2.2R      | 2025-08-28 
TR-10140 | 2025-08-25  | LONG  | $854.52    | +2.2R      | 2025-08-25 
TR-10141 | 2025-08-24  | LONG  | $861.20    | +2.2R      | 2025-08-24 
TR-10142 | 2025-08-22  | SHORT | $894.60    | +2.2R      | 2025-08-23 
TR-10143 | 2025-08-20  | SHORT | $875.53    | +2.2R      | 2025-08-21 
TR-10144 | 2025-08-19  | LONG  | $827.60    | +2.2R      | 2025-08-20 
TR-10145 | 2025-08-18  | LONG  | $837.58    | -1.0R      | 2025-08-18 
TR-10146 | 2025-08-18  | LONG  | $835.36    | -1.0R      | 2025-08-18 
TR-10147 | 2025-08-18  | LONG  | $830.22    | +2.2R      | 2025-08-18 
TR-10148 | 2025-08-17  | SHORT | $846.40    | -1.0R      | 2025-08-17 
TR-10149 | 2025-08-17  | SHORT | $854.22    | -1.0R      | 2025-08-17 
TR-10150 | 2025-08-15  | LONG  | $824.47    | +2.2R      | 2025-08-17 
TR-10151 | 2025-08-13  | SHORT | $846.74    | -1.0R      | 2025-08-13 
TR-10152 | 2025-08-12  | SHORT | $831.82    | -1.0R      | 2025-08-13 
TR-10153 | 2025-08-11  | SHORT | $820.45    | +2.2R      | 2025-08-11 
TR-10154 | 2025-08-11  | SHORT | $820.61    | +2.2R      | 2025-08-11 
TR-10155 | 2025-08-09  | SHORT | $804.91    | -1.0R      | 2025-08-09 
TR-10156 | 2025-08-06  | SHORT | $763.00    | -1.0R      | 2025-08-06 
TR-10157 | 2025-08-04  | SHORT | $766.21    | +2.2R      | 2025-08-05 
TR-10158 | 2025-08-03  | SHORT | $752.80    | -1.0R      | 2025-08-04 
TR-10159 | 2025-08-02  | LONG  | $737.31    | +2.2R      | 2025-08-03 
TR-10160 | 2025-08-01  | LONG  | $775.80    | -1.0R      | 2025-08-01 
TR-10161 | 2025-08-01  | LONG  | $761.79    | -1.0R      | 2025-08-01 

[Cryptographically Signed by TraderCopilot Audit Engine]
Hash: J87JHI-6PC82K
