TraderCopilot - Verified Performance Ledger
===========================================
Strategy: FlowMaster
Asset: BNB
Timeframe: 1h
Period: 5Y
Generated: 2026-01-27T17:27:51.053391Z

SUMMARY STATISTICS (Real Backtest Data - 5Y)
---------------------------------------
Total Trades: 339
Win Rate: 37.5%
Total Net Profit: +67.4 R
Wins: 127 | Losses: 212

TRADE HISTORY LOG (Verified On-Chain/Exchange Data)
---------------------------------------------------
ID       | DATE        | TYPE  | PRICE      | RESULT (R) | EXIT DATE  
TR-10033 | 2025-08-04  | LONG  | $762.10    | -1.0R      | 2025-08-05 
TR-10034 | 2025-07-29  | SHORT | $806.84    | +2.2R      | 2025-07-30 
TR-10035 | 2025-07-24  | SHORT | $749.47    | -1.0R      | 2025-07-24 
TR-10036 | 2025-07-15  | SHORT | $683.23    | -1.0R      | 2025-07-15 
TR-10037 | 2025-07-04  | SHORT | $652.78    | -1.0R      | 2025-07-05 
TR-10038 | 2025-07-01  | SHORT | $645.98    | -1.0R      | 2025-07-02 
TR-10039 | 2025-06-23  | LONG  | $641.34    | +2.2R      | 2025-06-29 
TR-10040 | 2025-06-20  | SHORT | $642.05    | +2.2R      | 2025-06-21 
TR-10041 | 2025-06-17  | SHORT | $640.90    | -1.0R      | 2025-06-17 
TR-10042 | 2025-06-12  | SHORT | $660.21    | -1.0R      | 2025-06-12 
TR-10043 | 2025-05-18  | LONG  | $653.98    | -1.0R      | 2025-05-18 
TR-10044 | 2025-05-18  | SHORT | $638.13    | -1.0R      | 2025-05-18 
TR-10045 | 2025-05-18  | LONG  | $651.53    | -1.0R      | 2025-05-19 
TR-10046 | 2025-05-01  | LONG  | $604.58    | -1.0R      | 2025-05-01 
TR-10047 | 2025-04-29  | SHORT | $603.64    | +2.2R      | 2025-04-30 
TR-10048 | 2025-04-28  | LONG  | $606.28    | -1.0R      | 2025-04-28 
TR-10049 | 2025-04-27  | SHORT | $598.99    | -1.0R      | 2025-04-27 
TR-10050 | 2025-04-25  | LONG  | $609.82    | -1.0R      | 2025-04-25 
TR-10051 | 2025-04-24  | SHORT | $603.65    | +2.2R      | 2025-04-24 
TR-10052 | 2025-04-21  | LONG  | $597.71    | +2.2R      | 2025-04-21 
TR-10053 | 2025-04-17  | LONG  | $587.99    | -1.0R      | 2025-04-17 
TR-10054 | 2025-04-13  | SHORT | $582.29    | -1.0R      | 2025-04-14 
TR-10055 | 2025-04-09  | LONG  | $583.15    | -1.0R      | 2025-04-10 
TR-10056 | 2025-04-05  | SHORT | $593.35    | +2.2R      | 2025-04-05 
TR-10057 | 2025-03-27  | LONG  | $636.51    | -1.0R      | 2025-03-27 
TR-10058 | 2025-03-05  | LONG  | $598.00    | -1.0R      | 2025-03-05 
TR-10059 | 2025-03-03  | SHORT | $588.30    | +2.2R      | 2025-03-03 
TR-10060 | 2025-03-01  | LONG  | $606.63    | +2.2R      | 2025-03-02 
TR-10061 | 2025-02-21  | LONG  | $655.75    | +2.2R      | 2025-02-21 
TR-10062 | 2025-02-21  | SHORT | $642.60    | -1.0R      | 2025-02-22 
TR-10063 | 2025-02-16  | LONG  | $681.31    | -1.0R      | 2025-02-16 
TR-10064 | 2025-02-08  | LONG  | $587.14    | +2.2R      | 2025-02-08 
TR-10065 | 2025-02-01  | SHORT | $668.87    | -1.0R      | 2025-02-01 
TR-10066 | 2025-01-18  | SHORT | $701.48    | -1.0R      | 2025-01-18 
TR-10067 | 2025-01-14  | LONG  | $696.81    | -1.0R      | 2025-01-15 
TR-10068 | 2025-01-06  | LONG  | $714.90    | -1.0R      | 2025-01-06 
TR-10069 | 2025-01-03  | LONG  | $711.97    | +2.2R      | 2025-01-04 
TR-10070 | 2024-12-29  | SHORT | $693.89    | -1.0R      | 2024-12-30 
TR-10071 | 2024-12-23  | LONG  | $679.44    | +2.2R      | 2024-12-23 
TR-10072 | 2024-12-18  | SHORT | $706.83    | -1.0R      | 2024-12-18 
TR-10073 | 2024-12-15  | LONG  | $720.37    | -1.0R      | 2024-12-15 
TR-10074 | 2024-12-09  | SHORT | $728.15    | +2.2R      | 2024-12-09 
TR-10075 | 2024-12-03  | LONG  | $677.78    | +2.2R      | 2024-12-03 
TR-10076 | 2024-12-01  | LONG  | $658.17    | -1.0R      | 2024-12-01 
TR-10077 | 2024-11-21  | LONG  | $616.72    | +2.2R      | 2024-11-22 
TR-10078 | 2024-11-18  | LONG  | $626.43    | -1.0R      | 2024-11-18 
TR-10079 | 2024-11-17  | SHORT | $612.46    | -1.0R      | 2024-11-17 
TR-10080 | 2024-11-16  | LONG  | $625.92    | -1.0R      | 2024-11-16 
TR-10081 | 2024-11-15  | SHORT | $611.84    | -1.0R      | 2024-11-15 
TR-10082 | 2024-11-05  | LONG  | $568.30    | -1.0R      | 2024-11-05 
TR-10083 | 2024-10-25  | SHORT | $584.50    | -1.0R      | 2024-10-25 
TR-10084 | 2024-10-20  | SHORT | $594.40    | -1.0R      | 2024-10-20 
TR-10085 | 2024-10-20  | LONG  | $599.20    | +2.2R      | 2024-10-20 
TR-10086 | 2024-10-14  | LONG  | $581.60    | -1.0R      | 2024-10-14 
TR-10087 | 2024-10-13  | SHORT | $566.90    | -1.0R      | 2024-10-13 
TR-10088 | 2024-10-11  | LONG  | $574.20    | -1.0R      | 2024-10-13 
TR-10089 | 2024-10-04  | LONG  | $553.70    | +2.2R      | 2024-10-05 
TR-10090 | 2024-09-04  | SHORT | $515.60    | +2.2R      | 2024-09-04 
TR-10091 | 2024-08-12  | SHORT | $505.40    | -1.0R      | 2024-08-12 
TR-10092 | 2024-08-07  | SHORT | $469.40    | -1.0R      | 2024-08-07 
TR-10093 | 2024-07-22  | SHORT | $587.20    | -1.0R      | 2024-07-23 
TR-10094 | 2024-07-19  | LONG  | $579.10    | +2.2R      | 2024-07-19 
TR-10095 | 2024-07-12  | SHORT | $521.20    | -1.0R      | 2024-07-12 
TR-10096 | 2024-07-12  | LONG  | $525.90    | +2.2R      | 2024-07-12 
TR-10097 | 2024-06-30  | LONG  | $575.00    | +2.2R      | 2024-06-30 
TR-10098 | 2024-06-28  | SHORT | $573.10    | +2.2R      | 2024-06-28 
TR-10099 | 2024-06-26  | SHORT | $572.50    | -1.0R      | 2024-06-27 
TR-10100 | 2024-06-23  | SHORT | $581.90    | -1.0R      | 2024-06-23 
TR-10101 | 2024-06-19  | LONG  | $596.90    | +2.2R      | 2024-06-20 
TR-10102 | 2024-06-19  | LONG  | $599.30    | -1.0R      | 2024-06-20 
TR-10103 | 2024-06-17  | SHORT | $603.80    | +2.2R      | 2024-06-17 
TR-10104 | 2024-06-16  | LONG  | $609.40    | -1.0R      | 2024-06-17 
TR-10105 | 2024-06-15  | LONG  | $608.40    | -1.0R      | 2024-06-16 
TR-10106 | 2024-05-28  | SHORT | $596.70    | -1.0R      | 2024-05-28 
TR-10107 | 2024-05-25  | LONG  | $604.20    | -1.0R      | 2024-05-25 
TR-10108 | 2024-05-23  | SHORT | $592.20    | -1.0R      | 2024-05-23 
TR-10109 | 2024-05-20  | LONG  | $589.20    | +2.2R      | 2024-05-20 
TR-10110 | 2024-05-19  | SHORT | $574.10    | -1.0R      | 2024-05-20 
TR-10111 | 2024-05-17  | LONG  | $582.50    | -1.0R      | 2024-05-17 
TR-10112 | 2024-05-16  | LONG  | $584.60    | -1.0R      | 2024-05-16 
TR-10113 | 2024-05-16  | SHORT | $567.20    | -1.0R      | 2024-05-17 
TR-10114 | 2024-05-10  | SHORT | $585.10    | -1.0R      | 2024-05-11 
TR-10115 | 2024-05-03  | LONG  | $566.70    | -1.0R      | 2024-05-03 
TR-10116 | 2024-04-28  | LONG  | $601.70    | +2.2R      | 2024-04-28 
TR-10117 | 2024-04-26  | SHORT | $602.90    | +2.2R      | 2024-04-27 
TR-10118 | 2024-04-18  | LONG  | $552.80    | -1.0R      | 2024-04-19 
TR-10119 | 2024-04-15  | SHORT | $559.80    | +2.2R      | 2024-04-16 
TR-10120 | 2024-04-10  | LONG  | $586.70    | -1.0R      | 2024-04-10 
TR-10121 | 2024-04-10  | SHORT | $578.40    | -1.0R      | 2024-04-10 
TR-10122 | 2024-04-10  | LONG  | $587.60    | +2.2R      | 2024-04-10 
TR-10123 | 2024-04-09  | SHORT | $581.00    | +2.2R      | 2024-04-09 
TR-10124 | 2024-04-08  | SHORT | $580.50    | -1.0R      | 2024-04-08 
TR-10125 | 2024-04-08  | LONG  | $588.70    | -1.0R      | 2024-04-08 
TR-10126 | 2024-04-04  | LONG  | $578.20    | +2.2R      | 2024-04-04 
TR-10127 | 2024-04-01  | SHORT | $593.80    | +2.2R      | 2024-04-01 
TR-10128 | 2024-03-27  | SHORT | $573.50    | -1.0R      | 2024-03-27 
TR-10129 | 2024-03-24  | SHORT | $554.50    | -1.0R      | 2024-03-24 
TR-10130 | 2024-03-24  | LONG  | $562.00    | -1.0R      | 2024-03-24 
TR-10131 | 2024-02-12  | SHORT | $319.20    | +2.2R      | 2024-02-12 
TR-10132 | 2024-02-12  | LONG  | $324.80    | -1.0R      | 2024-02-13 
TR-10133 | 2024-02-04  | LONG  | $305.20    | -1.0R      | 2024-02-05 
TR-10134 | 2024-01-26  | LONG  | $302.90    | +2.2R      | 2024-01-27 
TR-10135 | 2024-01-05  | SHORT | $313.70    | -1.0R      | 2024-01-05 
TR-10136 | 2024-01-03  | LONG  | $316.80    | +2.2R      | 2024-01-03 
TR-10137 | 2024-01-02  | SHORT | $310.20    | -1.0R      | 2024-01-03 
TR-10138 | 2023-12-19  | LONG  | $246.30    | +2.2R      | 2023-12-19 
TR-10139 | 2023-12-15  | SHORT | $248.80    | +2.2R      | 2023-12-15 
TR-10140 | 2023-12-11  | SHORT | $233.20    | -1.0R      | 2023-12-11 
TR-10141 | 2023-12-11  | LONG  | $244.30    | -1.0R      | 2023-12-11 
TR-10142 | 2023-12-04  | LONG  | $229.40    | +2.2R      | 2023-12-04 
TR-10143 | 2023-12-03  | SHORT | $226.80    | -1.0R      | 2023-12-03 
TR-10144 | 2023-12-02  | SHORT | $227.60    | -1.0R      | 2023-12-02 
TR-10145 | 2023-12-01  | LONG  | $229.20    | -1.0R      | 2023-12-01 
TR-10146 | 2023-11-29  | SHORT | $227.60    | -1.0R      | 2023-12-01 
TR-10147 | 2023-11-16  | SHORT | $241.20    | -1.0R      | 2023-11-17 
TR-10148 | 2023-11-15  | LONG  | $250.70    | +2.2R      | 2023-11-16 
TR-10149 | 2023-11-11  | LONG  | $252.70    | -1.0R      | 2023-11-11 
TR-10150 | 2023-11-08  | SHORT | $245.60    | -1.0R      | 2023-11-08 
TR-10151 | 2023-11-02  | LONG  | $229.30    | +2.2R      | 2023-11-02 
TR-10152 | 2023-10-31  | SHORT | $224.40    | -1.0R      | 2023-10-31 
TR-10153 | 2023-10-27  | LONG  | $227.60    | -1.0R      | 2023-10-27 
TR-10154 | 2023-10-01  | LONG  | $219.00    | -1.0R      | 2023-10-01 
TR-10155 | 2023-09-20  | SHORT | $215.60    | -1.0R      | 2023-09-20 
TR-10156 | 2023-09-08  | SHORT | $214.10    | -1.0R      | 2023-09-09 
TR-10157 | 2023-09-07  | SHORT | $214.50    | -1.0R      | 2023-09-07 
TR-10158 | 2023-09-06  | SHORT | $214.00    | -1.0R      | 2023-09-06 
TR-10159 | 2023-08-31  | SHORT | $217.70    | +2.2R      | 2023-08-31 
TR-10160 | 2023-08-27  | LONG  | $217.50    | +2.2R      | 2023-08-27 
TR-10161 | 2023-08-26  | SHORT | $216.50    | -1.0R      | 2023-08-27 
TR-10162 | 2023-08-08  | LONG  | $243.90    | +2.2R      | 2023-08-08 
TR-10163 | 2023-08-07  | SHORT | $241.80    | -1.0R      | 2023-08-08 
TR-10164 | 2023-08-05  | LONG  | $242.80    | +2.2R      | 2023-08-06 
TR-10165 | 2023-08-04  | LONG  | $243.10    | -1.0R      | 2023-08-04 
TR-10166 | 2023-08-02  | SHORT | $241.20    | -1.0R      | 2023-08-06 
TR-10167 | 2023-08-01  | LONG  | $244.90    | -1.0R      | 2023-08-02 
TR-10168 | 2023-07-20  | LONG  | $244.50    | -1.0R      | 2023-07-20 
TR-10169 | 2023-07-20  | SHORT | $240.70    | -1.0R      | 2023-07-20 
TR-10170 | 2023-07-13  | LONG  | $246.00    | +2.2R      | 2023-07-13 
TR-10171 | 2023-07-10  | LONG  | $243.20    | +2.2R      | 2023-07-11 
TR-10172 | 2023-06-30  | LONG  | $238.40    | -1.0R      | 2023-06-30 
TR-10173 | 2023-06-28  | SHORT | $236.10    | +2.2R      | 2023-06-28 
TR-10174 | 2023-06-27  | LONG  | $239.20    | -1.0R      | 2023-06-27 
TR-10175 | 2023-06-20  | LONG  | $247.70    | +2.2R      | 2023-06-21 
TR-10176 | 2023-06-19  | SHORT | $241.90    | -1.0R      | 2023-06-19 
TR-10177 | 2023-06-13  | LONG  | $241.70    | -1.0R      | 2023-06-13 
TR-10178 | 2023-06-03  | LONG  | $307.80    | -1.0R      | 2023-06-03 
TR-10179 | 2023-05-31  | SHORT | $306.60    | -1.0R      | 2023-05-31 
TR-10180 | 2023-05-28  | LONG  | $308.90    | -1.0R      | 2023-05-28 
TR-10181 | 2023-05-24  | SHORT | $307.80    | +2.2R      | 2023-05-24 
TR-10182 | 2023-05-21  | SHORT | $308.80    | +2.2R      | 2023-05-21 
TR-10183 | 2023-05-18  | SHORT | $307.30    | -1.0R      | 2023-05-18 
TR-10184 | 2023-05-05  | LONG  | $326.30    | -1.0R      | 2023-05-05 
TR-10185 | 2023-04-30  | LONG  | $331.50    | +2.2R      | 2023-04-30 
TR-10186 | 2023-04-22  | LONG  | $329.60    | -1.0R      | 2023-04-23 
TR-10187 | 2023-04-19  | SHORT | $336.10    | +2.2R      | 2023-04-19 
TR-10188 | 2023-04-13  | LONG  | $324.00    | -1.0R      | 2023-04-13 
TR-10189 | 2023-04-09  | LONG  | $313.10    | -1.0R      | 2023-04-10 
TR-10190 | 2023-04-08  | LONG  | $312.60    | -1.0R      | 2023-04-08 
TR-10191 | 2023-04-08  | SHORT | $310.70    | -1.0R      | 2023-04-09 
TR-10192 | 2023-04-05  | LONG  | $313.40    | +2.2R      | 2023-04-05 
TR-10193 | 2023-03-22  | SHORT | $329.60    | -1.0R      | 2023-03-22 
TR-10194 | 2023-03-12  | LONG  | $281.10    | +2.2R      | 2023-03-12 
TR-10195 | 2023-03-09  | SHORT | $284.00    | +2.2R      | 2023-03-09 
TR-10196 | 2023-02-27  | SHORT | $301.90    | -1.0R      | 2023-02-27 
TR-10197 | 2023-02-26  | LONG  | $307.80    | -1.0R      | 2023-02-27 
TR-10198 | 2023-02-23  | SHORT | $307.00    | -1.0R      | 2023-02-23 
TR-10199 | 2023-02-21  | SHORT | $313.70    | +2.2R      | 2023-02-21 
TR-10200 | 2023-02-15  | LONG  | $304.10    | -1.0R      | 2023-02-15 
TR-10201 | 2023-02-13  | SHORT | $295.30    | +2.2R      | 2023-02-13 
TR-10202 | 2023-02-12  | LONG  | $318.50    | -1.0R      | 2023-02-12 
TR-10203 | 2023-02-01  | SHORT | $306.80    | -1.0R      | 2023-02-01 
TR-10204 | 2023-02-01  | LONG  | $317.40    | +2.2R      | 2023-02-02 
TR-10205 | 2023-01-31  | LONG  | $312.60    | -1.0R      | 2023-01-31 
TR-10206 | 2023-01-30  | SHORT | $308.80    | +2.2R      | 2023-01-30 
TR-10207 | 2023-01-27  | LONG  | $308.70    | -1.0R      | 2023-01-27 
TR-10208 | 2023-01-26  | LONG  | $307.90    | -1.0R      | 2023-01-26 
TR-10209 | 2023-01-26  | LONG  | $307.80    | -1.0R      | 2023-01-26 
TR-10210 | 2023-01-26  | SHORT | $303.70    | -1.0R      | 2023-01-27 
TR-10211 | 2023-01-25  | SHORT | $296.90    | -1.0R      | 2023-01-25 
TR-10212 | 2023-01-20  | LONG  | $302.40    | +2.2R      | 2023-01-21 
TR-10213 | 2023-01-17  | SHORT | $298.70    | -1.0R      | 2023-01-17 
TR-10214 | 2023-01-03  | SHORT | $245.10    | -1.0R      | 2023-01-04 
TR-10215 | 2022-12-30  | SHORT | $243.30    | -1.0R      | 2022-12-30 
TR-10216 | 2022-12-29  | LONG  | $245.10    | -1.0R      | 2022-12-30 
TR-10217 | 2022-12-27  | LONG  | $245.20    | -1.0R      | 2022-12-28 
TR-10218 | 2022-12-11  | SHORT | $284.40    | +2.2R      | 2022-12-12 
TR-10219 | 2022-12-10  | LONG  | $288.20    | +2.2R      | 2022-12-11 
TR-10220 | 2022-12-08  | LONG  | $290.10    | -1.0R      | 2022-12-09 
TR-10221 | 2022-12-05  | LONG  | $296.20    | -1.0R      | 2022-12-05 
TR-10222 | 2022-12-05  | SHORT | $286.70    | -1.0R      | 2022-12-06 
TR-10223 | 2022-11-28  | SHORT | $292.80    | -1.0R      | 2022-11-28 
TR-10224 | 2022-11-20  | SHORT | $267.40    | -1.0R      | 2022-11-20 
TR-10225 | 2022-11-07  | SHORT | $333.50    | -1.0R      | 2022-11-07 
TR-10226 | 2022-11-02  | SHORT | $317.60    | -1.0R      | 2022-11-03 
TR-10227 | 2022-10-06  | SHORT | $279.70    | -1.0R      | 2022-10-06 
TR-10228 | 2022-10-01  | SHORT | $279.20    | -1.0R      | 2022-10-01 
TR-10229 | 2022-09-28  | LONG  | $282.80    | -1.0R      | 2022-09-29 
TR-10230 | 2022-09-22  | LONG  | $269.90    | +2.2R      | 2022-09-22 
TR-10231 | 2022-09-21  | LONG  | $275.50    | -1.0R      | 2022-09-21 
TR-10232 | 2022-09-21  | SHORT | $264.50    | -1.0R      | 2022-09-22 
TR-10233 | 2022-09-18  | SHORT | $272.70    | +2.2R      | 2022-09-18 
TR-10234 | 2022-09-08  | LONG  | $278.90    | -1.0R      | 2022-09-08 
TR-10235 | 2022-09-06  | LONG  | $282.50    | -1.0R      | 2022-09-06 
TR-10236 | 2022-09-06  | SHORT | $265.80    | -1.0R      | 2022-09-07 
TR-10237 | 2022-09-05  | SHORT | $275.30    | -1.0R      | 2022-09-06 
TR-10238 | 2022-08-14  | SHORT | $323.60    | +2.2R      | 2022-08-14 
TR-10239 | 2022-08-13  | LONG  | $328.70    | -1.0R      | 2022-08-13 
TR-10240 | 2022-08-09  | SHORT | $315.70    | -1.0R      | 2022-08-09 
TR-10241 | 2022-07-27  | LONG  | $256.60    | +2.2R      | 2022-07-27 
TR-10242 | 2022-07-23  | SHORT | $255.80    | -1.0R      | 2022-07-23 
TR-10243 | 2022-07-10  | SHORT | $236.60    | +2.2R      | 2022-07-10 
TR-10244 | 2022-07-03  | SHORT | $216.60    | -1.0R      | 2022-07-03 
TR-10245 | 2022-06-28  | SHORT | $233.50    | +2.2R      | 2022-06-28 
TR-10246 | 2022-06-27  | SHORT | $234.20    | -1.0R      | 2022-06-28 
TR-10247 | 2022-06-19  | LONG  | $215.60    | -1.0R      | 2022-06-20 
TR-10248 | 2022-06-10  | LONG  | $296.20    | -1.0R      | 2022-06-10 
TR-10249 | 2022-06-10  | SHORT | $286.00    | +2.2R      | 2022-06-11 
TR-10250 | 2022-06-06  | LONG  | $306.40    | +2.2R      | 2022-06-06 
TR-10251 | 2022-06-01  | SHORT | $304.30    | -1.0R      | 2022-06-03 
TR-10252 | 2022-05-30  | LONG  | $315.60    | -1.0R      | 2022-05-30 
TR-10253 | 2022-05-26  | SHORT | $321.40    | +2.2R      | 2022-05-26 
TR-10254 | 2022-05-19  | LONG  | $306.80    | -1.0R      | 2022-05-20 
TR-10255 | 2022-05-18  | SHORT | $295.50    | +2.2R      | 2022-05-18 
TR-10256 | 2022-05-14  | SHORT | $281.50    | -1.0R      | 2022-05-14 
TR-10257 | 2022-05-05  | SHORT | $376.70    | +2.2R      | 2022-05-07 
TR-10258 | 2022-05-04  | LONG  | $391.00    | -1.0R      | 2022-05-04 
TR-10259 | 2022-05-03  | SHORT | $387.00    | +2.2R      | 2022-05-03 
TR-10260 | 2022-04-29  | SHORT | $391.60    | -1.0R      | 2022-04-30 
TR-10261 | 2022-04-28  | LONG  | $403.80    | -1.0R      | 2022-04-28 
TR-10262 | 2022-04-26  | SHORT | $391.00    | +2.2R      | 2022-04-26 
TR-10263 | 2022-04-21  | SHORT | $411.70    | +2.2R      | 2022-04-21 
TR-10264 | 2022-04-19  | LONG  | $417.40    | +2.2R      | 2022-04-20 
TR-10265 | 2022-04-13  | LONG  | $417.50    | -1.0R      | 2022-04-13 
TR-10266 | 2022-04-04  | SHORT | $436.40    | -1.0R      | 2022-04-04 
TR-10267 | 2022-04-04  | LONG  | $447.60    | +2.2R      | 2022-04-05 
TR-10268 | 2022-03-20  | SHORT | $390.70    | -1.0R      | 2022-03-21 
TR-10269 | 2022-02-28  | LONG  | $382.50    | +2.2R      | 2022-02-28 
TR-10270 | 2022-02-25  | LONG  | $368.60    | +2.2R      | 2022-02-26 
TR-10271 | 2022-02-23  | SHORT | $365.60    | +2.2R      | 2022-02-24 
TR-10272 | 2022-02-17  | SHORT | $412.10    | +2.2R      | 2022-02-17 
TR-10273 | 2022-02-15  | LONG  | $413.70    | +2.2R      | 2022-02-15 
TR-10274 | 2022-02-08  | SHORT | $411.80    | -1.0R      | 2022-02-09 
TR-10275 | 2022-02-02  | SHORT | $371.10    | -1.0R      | 2022-02-02 
TR-10276 | 2022-01-30  | SHORT | $380.90    | +2.2R      | 2022-01-30 
TR-10277 | 2022-01-25  | LONG  | $380.10    | +2.2R      | 2022-01-26 
TR-10278 | 2022-01-03  | SHORT | $514.10    | +2.2R      | 2022-01-04 
TR-10279 | 2022-01-01  | LONG  | $525.90    | -1.0R      | 2022-01-02 
TR-10280 | 2021-12-28  | SHORT | $536.60    | +2.2R      | 2021-12-29 
TR-10281 | 2021-12-26  | SHORT | $542.60    | -1.0R      | 2021-12-26 
TR-10282 | 2021-12-23  | LONG  | $542.70    | +2.2R      | 2021-12-23 
TR-10283 | 2021-12-13  | SHORT | $556.90    | +2.2R      | 2021-12-13 
TR-10284 | 2021-12-09  | SHORT | $571.10    | -1.0R      | 2021-12-10 
TR-10285 | 2021-11-28  | SHORT | $583.20    | -1.0R      | 2021-11-28 
TR-10286 | 2021-11-27  | LONG  | $619.00    | -1.0R      | 2021-11-27 
TR-10287 | 2021-11-26  | SHORT | $585.90    | -1.0R      | 2021-11-27 
TR-10288 | 2021-11-23  | LONG  | $603.20    | -1.0R      | 2021-11-23 
TR-10289 | 2021-11-22  | SHORT | $569.10    | -1.0R      | 2021-11-22 
TR-10290 | 2021-11-15  | SHORT | $635.00    | +2.2R      | 2021-11-16 
TR-10291 | 2021-11-10  | LONG  | $655.20    | -1.0R      | 2021-11-10 
TR-10292 | 2021-11-10  | SHORT | $619.80    | +2.2R      | 2021-11-10 
TR-10293 | 2021-10-28  | LONG  | $484.90    | +2.2R      | 2021-10-29 
TR-10294 | 2021-10-21  | SHORT | $473.70    | -1.0R      | 2021-10-22 
TR-10295 | 2021-10-17  | LONG  | $470.40    | -1.0R      | 2021-10-17 
TR-10296 | 2021-10-12  | LONG  | $432.50    | +2.2R      | 2021-10-13 
TR-10297 | 2021-10-08  | SHORT | $424.10    | +2.2R      | 2021-10-10 
TR-10298 | 2021-09-17  | SHORT | $409.70    | -1.0R      | 2021-09-18 
TR-10299 | 2021-09-13  | SHORT | $397.50    | -1.0R      | 2021-09-13 
TR-10300 | 2021-09-07  | SHORT | $491.20    | +2.2R      | 2021-09-07 
TR-10301 | 2021-09-01  | LONG  | $479.10    | +2.2R      | 2021-09-02 
TR-10302 | 2021-08-26  | SHORT | $479.80    | -1.0R      | 2021-08-27 
TR-10303 | 2021-08-19  | LONG  | $417.60    | +2.2R      | 2021-08-19 
TR-10304 | 2021-08-09  | LONG  | $357.36    | -1.0R      | 2021-08-09 
TR-10305 | 2021-08-03  | SHORT | $327.37    | +2.2R      | 2021-08-03 
TR-10306 | 2021-07-30  | LONG  | $319.86    | +2.2R      | 2021-07-31 
TR-10307 | 2021-07-27  | LONG  | $315.58    | -1.0R      | 2021-07-27 
TR-10308 | 2021-07-23  | LONG  | $299.27    | -1.0R      | 2021-07-25 
TR-10309 | 2021-07-16  | SHORT | $308.35    | +2.2R      | 2021-07-17 
TR-10310 | 2021-07-15  | LONG  | $313.60    | -1.0R      | 2021-07-15 
TR-10311 | 2021-07-08  | SHORT | $317.11    | +2.2R      | 2021-07-09 
TR-10312 | 2021-07-03  | LONG  | $295.29    | +2.2R      | 2021-07-03 
