TraderCopilot - Verified Performance Ledger
===========================================
Strategy: MeanReversion
Asset: BTC
Timeframe: 1h
Period: 2Y
Generated: 2026-01-27T17:34:58.856906Z

SUMMARY STATISTICS (Real Backtest Data - 2Y)
---------------------------------------
Total Trades: 686
Win Rate: 39.7%
Total Net Profit: +184.4 R
Wins: 272 | Losses: 414

TRADE HISTORY LOG (Verified On-Chain/Exchange Data)
---------------------------------------------------
ID       | DATE        | TYPE  | PRICE      | RESULT (R) | EXIT DATE  
TR-10042 | 2025-12-15  | LONG  | $86185.39  | +2.2R      | 2025-12-16 
TR-10043 | 2025-12-14  | LONG  | $89489.50  | -1.0R      | 2025-12-14 
TR-10044 | 2025-12-14  | LONG  | $88810.67  | -1.0R      | 2025-12-14 
TR-10045 | 2025-12-14  | LONG  | $88415.29  | -1.0R      | 2025-12-14 
TR-10046 | 2025-12-14  | LONG  | $88172.17  | +2.2R      | 2025-12-15 
TR-10047 | 2025-12-11  | SHORT | $92513.38  | +2.2R      | 2025-12-12 
TR-10048 | 2025-12-05  | LONG  | $90459.35  | -1.0R      | 2025-12-05 
TR-10049 | 2025-12-05  | LONG  | $89336.13  | -1.0R      | 2025-12-07 
TR-10050 | 2025-12-02  | SHORT | $91903.39  | -1.0R      | 2025-12-03 
TR-10051 | 2025-11-21  | LONG  | $83285.35  | +2.2R      | 2025-11-23 
TR-10052 | 2025-11-20  | LONG  | $86921.28  | -1.0R      | 2025-11-21 
TR-10053 | 2025-11-19  | LONG  | $90990.87  | -1.0R      | 2025-11-19 
TR-10054 | 2025-11-18  | LONG  | $90842.72  | +2.2R      | 2025-11-18 
TR-10055 | 2025-11-18  | LONG  | $90081.90  | +2.2R      | 2025-11-18 
TR-10056 | 2025-11-18  | SHORT | $93256.92  | +2.2R      | 2025-11-19 
TR-10057 | 2025-11-18  | SHORT | $93331.08  | +2.2R      | 2025-11-19 
TR-10058 | 2025-11-17  | LONG  | $91920.59  | -1.0R      | 2025-11-18 
TR-10059 | 2025-11-17  | LONG  | $91959.71  | -1.0R      | 2025-11-18 
TR-10060 | 2025-11-17  | LONG  | $92247.63  | -1.0R      | 2025-11-18 
TR-10061 | 2025-11-16  | LONG  | $93505.22  | +2.2R      | 2025-11-17 
TR-10062 | 2025-11-16  | LONG  | $94261.44  | -1.0R      | 2025-11-17 
TR-10063 | 2025-11-14  | LONG  | $96167.44  | -1.0R      | 2025-11-14 
TR-10064 | 2025-11-14  | LONG  | $95243.95  | -1.0R      | 2025-11-16 
TR-10065 | 2025-11-12  | SHORT | $104993.74 | +2.2R      | 2025-11-12 
TR-10066 | 2025-11-11  | LONG  | $103338.99 | +2.2R      | 2025-11-12 
TR-10067 | 2025-11-10  | SHORT | $105699.99 | -1.0R      | 2025-11-11 
TR-10068 | 2025-11-09  | SHORT | $103637.57 | -1.0R      | 2025-11-09 
TR-10069 | 2025-11-09  | SHORT | $104633.12 | -1.0R      | 2025-11-10 
TR-10070 | 2025-11-05  | LONG  | $100761.62 | +2.2R      | 2025-11-05 
TR-10071 | 2025-11-05  | SHORT | $103202.30 | +2.2R      | 2025-11-06 
TR-10072 | 2025-11-05  | SHORT | $104347.40 | +2.2R      | 2025-11-06 
TR-10073 | 2025-11-04  | LONG  | $103857.96 | -1.0R      | 2025-11-04 
TR-10074 | 2025-11-04  | LONG  | $101363.98 | -1.0R      | 2025-11-04 
TR-10075 | 2025-11-04  | LONG  | $100755.43 | -1.0R      | 2025-11-04 
TR-10076 | 2025-11-04  | LONG  | $100311.46 | +2.2R      | 2025-11-05 
TR-10077 | 2025-11-03  | LONG  | $109665.50 | -1.0R      | 2025-11-03 
TR-10078 | 2025-11-03  | LONG  | $107586.97 | -1.0R      | 2025-11-03 
TR-10079 | 2025-10-28  | LONG  | $113961.67 | +2.2R      | 2025-10-28 
TR-10080 | 2025-10-27  | SHORT | $114767.29 | -1.0R      | 2025-10-27 
TR-10081 | 2025-10-27  | SHORT | $115554.60 | +2.2R      | 2025-10-27 
TR-10082 | 2025-10-26  | SHORT | $113575.36 | -1.0R      | 2025-10-26 
TR-10083 | 2025-10-26  | SHORT | $114681.33 | -1.0R      | 2025-10-27 
TR-10084 | 2025-10-25  | SHORT | $111489.60 | -1.0R      | 2025-10-26 
TR-10085 | 2025-10-24  | SHORT | $111297.01 | +2.2R      | 2025-10-24 
TR-10086 | 2025-10-21  | LONG  | $107909.79 | +2.2R      | 2025-10-21 
TR-10087 | 2025-10-19  | SHORT | $108624.19 | -1.0R      | 2025-10-20 
TR-10088 | 2025-10-17  | LONG  | $104751.99 | +2.2R      | 2025-10-17 
TR-10089 | 2025-10-16  | LONG  | $107838.01 | -1.0R      | 2025-10-17 
TR-10090 | 2025-10-15  | LONG  | $110748.00 | -1.0R      | 2025-10-16 
TR-10091 | 2025-10-14  | LONG  | $110623.58 | +2.2R      | 2025-10-14 
TR-10092 | 2025-10-12  | LONG  | $109978.56 | +2.2R      | 2025-10-12 
TR-10093 | 2025-10-12  | SHORT | $112338.10 | -1.0R      | 2025-10-12 
TR-10094 | 2025-10-12  | SHORT | $113799.99 | -1.0R      | 2025-10-12 
TR-10095 | 2025-10-12  | SHORT | $113878.93 | -1.0R      | 2025-10-12 
TR-10096 | 2025-10-12  | SHORT | $114927.97 | +2.2R      | 2025-10-14 
TR-10097 | 2025-10-12  | SHORT | $114882.06 | +2.2R      | 2025-10-14 
TR-10098 | 2025-10-12  | SHORT | $115221.40 | +2.2R      | 2025-10-14 
TR-10099 | 2025-10-10  | LONG  | $113700.00 | -1.0R      | 2025-10-11 
TR-10100 | 2025-10-09  | LONG  | $121261.62 | +2.2R      | 2025-10-09 
TR-10101 | 2025-10-07  | LONG  | $123861.75 | +2.2R      | 2025-10-07 
TR-10102 | 2025-10-05  | SHORT | $125000.01 | +2.2R      | 2025-10-05 
TR-10103 | 2025-10-04  | LONG  | $121574.66 | +2.2R      | 2025-10-04 
TR-10104 | 2025-10-03  | SHORT | $122073.25 | -1.0R      | 2025-10-05 
TR-10105 | 2025-10-03  | SHORT | $122660.99 | -1.0R      | 2025-10-05 
TR-10106 | 2025-10-02  | SHORT | $118428.46 | -1.0R      | 2025-10-02 
TR-10107 | 2025-10-01  | SHORT | $116402.65 | -1.0R      | 2025-10-01 
TR-10108 | 2025-10-01  | SHORT | $117292.74 | -1.0R      | 2025-10-01 
TR-10109 | 2025-10-01  | SHORT | $117535.79 | -1.0R      | 2025-10-01 
TR-10110 | 2025-09-30  | LONG  | $113055.01 | +2.2R      | 2025-09-30 
TR-10111 | 2025-09-29  | SHORT | $113626.15 | -1.0R      | 2025-09-29 
TR-10112 | 2025-09-29  | SHORT | $114043.91 | -1.0R      | 2025-09-30 
TR-10113 | 2025-09-28  | SHORT | $110337.60 | -1.0R      | 2025-09-28 
TR-10114 | 2025-09-25  | LONG  | $111766.72 | -1.0R      | 2025-09-25 
TR-10115 | 2025-09-24  | SHORT | $113732.01 | +2.2R      | 2025-09-25 
TR-10116 | 2025-09-24  | SHORT | $113761.30 | +2.2R      | 2025-09-25 
TR-10117 | 2025-09-23  | LONG  | $111655.29 | +2.2R      | 2025-09-24 
TR-10118 | 2025-09-22  | LONG  | $112629.07 | -1.0R      | 2025-09-23 
TR-10119 | 2025-09-22  | LONG  | $112336.62 | -1.0R      | 2025-09-23 
TR-10120 | 2025-09-19  | LONG  | $116394.72 | -1.0R      | 2025-09-19 
TR-10121 | 2025-09-19  | LONG  | $115884.03 | -1.0R      | 2025-09-19 
TR-10122 | 2025-09-19  | LONG  | $115407.49 | +2.2R      | 2025-09-20 
TR-10123 | 2025-09-17  | LONG  | $115652.02 | +2.2R      | 2025-09-17 
TR-10124 | 2025-09-16  | SHORT | $115770.35 | +2.2R      | 2025-09-16 
TR-10125 | 2025-09-10  | SHORT | $113853.99 | -1.0R      | 2025-09-11 
TR-10126 | 2025-09-08  | SHORT | $112631.75 | +2.2R      | 2025-09-09 
TR-10127 | 2025-09-05  | SHORT | $112618.51 | +2.2R      | 2025-09-05 
TR-10128 | 2025-09-04  | LONG  | $110463.36 | -1.0R      | 2025-09-04 
TR-10129 | 2025-09-04  | LONG  | $109842.01 | +2.2R      | 2025-09-04 
TR-10130 | 2025-09-04  | LONG  | $109510.31 | +2.2R      | 2025-09-04 
TR-10131 | 2025-08-29  | LONG  | $111419.98 | -1.0R      | 2025-08-29 
TR-10132 | 2025-08-29  | LONG  | $109106.14 | -1.0R      | 2025-08-29 
TR-10133 | 2025-08-25  | LONG  | $112645.10 | -1.0R      | 2025-08-25 
TR-10134 | 2025-08-25  | LONG  | $111511.55 | -1.0R      | 2025-08-25 
TR-10135 | 2025-08-25  | LONG  | $111414.30 | -1.0R      | 2025-08-25 
TR-10136 | 2025-08-24  | LONG  | $114514.05 | -1.0R      | 2025-08-24 
TR-10137 | 2025-08-24  | LONG  | $112988.39 | -1.0R      | 2025-08-25 
TR-10138 | 2025-08-23  | LONG  | $114864.92 | +2.2R      | 2025-08-24 
TR-10139 | 2025-08-22  | SHORT | $116805.27 | +2.2R      | 2025-08-23 
TR-10140 | 2025-08-21  | LONG  | $113095.29 | -1.0R      | 2025-08-21 
TR-10141 | 2025-08-21  | LONG  | $112792.08 | -1.0R      | 2025-08-22 
TR-10142 | 2025-08-21  | LONG  | $112410.91 | +2.2R      | 2025-08-22 
TR-10143 | 2025-08-21  | LONG  | $112193.71 | +2.2R      | 2025-08-22 
TR-10144 | 2025-08-19  | LONG  | $113069.61 | +2.2R      | 2025-08-20 
TR-10145 | 2025-08-19  | LONG  | $113132.48 | +2.2R      | 2025-08-20 
TR-10146 | 2025-08-18  | LONG  | $115469.51 | -1.0R      | 2025-08-18 
TR-10147 | 2025-08-18  | LONG  | $115687.99 | -1.0R      | 2025-08-18 
TR-10148 | 2025-08-18  | LONG  | $115245.56 | +2.2R      | 2025-08-18 
TR-10149 | 2025-08-15  | LONG  | $117353.36 | +2.2R      | 2025-08-17 
TR-10150 | 2025-08-15  | LONG  | $117586.92 | -1.0R      | 2025-08-18 
TR-10151 | 2025-08-14  | SHORT | $123847.83 | +2.2R      | 2025-08-14 
TR-10152 | 2025-08-14  | LONG  | $118799.01 | -1.0R      | 2025-08-14 
TR-10153 | 2025-08-14  | LONG  | $118257.25 | -1.0R      | 2025-08-15 
TR-10154 | 2025-08-14  | LONG  | $117866.42 | -1.0R      | 2025-08-18 
TR-10155 | 2025-08-13  | SHORT | $121823.24 | -1.0R      | 2025-08-13 
TR-10156 | 2025-08-13  | SHORT | $122954.03 | -1.0R      | 2025-08-14 
TR-10157 | 2025-08-11  | SHORT | $122059.34 | +2.2R      | 2025-08-11 
TR-10158 | 2025-08-11  | LONG  | $118712.61 | +2.2R      | 2025-08-12 
TR-10159 | 2025-08-06  | SHORT | $115423.22 | +2.2R      | 2025-08-07 
TR-10160 | 2025-08-05  | LONG  | $113937.35 | -1.0R      | 2025-08-05 
TR-10161 | 2025-08-03  | SHORT | $113862.18 | -1.0R      | 2025-08-03 
TR-10162 | 2025-08-03  | SHORT | $114313.19 | -1.0R      | 2025-08-04 
TR-10163 | 2025-08-03  | SHORT | $114435.47 | -1.0R      | 2025-08-04 
TR-10164 | 2025-08-03  | SHORT | $114324.83 | -1.0R      | 2025-08-04 
TR-10165 | 2025-08-01  | LONG  | $115331.86 | -1.0R      | 2025-08-01 
TR-10166 | 2025-07-29  | SHORT | $118882.37 | +2.2R      | 2025-07-29 
TR-10167 | 2025-07-29  | SHORT | $118923.80 | +2.2R      | 2025-07-29 
TR-10168 | 2025-07-28  | LONG  | $117776.56 | +2.2R      | 2025-07-29 
TR-10169 | 2025-07-28  | LONG  | $118068.73 | +2.2R      | 2025-07-29 
TR-10170 | 2025-07-25  | LONG  | $116102.70 | -1.0R      | 2025-07-25 
TR-10171 | 2025-07-25  | LONG  | $115320.01 | +2.2R      | 2025-07-25 
TR-10172 | 2025-07-22  | SHORT | $119733.69 | +2.2R      | 2025-07-23 
TR-10173 | 2025-07-21  | LONG  | $116939.40 | +2.2R      | 2025-07-22 
TR-10174 | 2025-07-16  | SHORT | $118736.25 | -1.0R      | 2025-07-16 
TR-10175 | 2025-07-16  | SHORT | $119073.35 | -1.0R      | 2025-07-16 
TR-10176 | 2025-07-16  | SHORT | $119512.20 | +2.2R      | 2025-07-17 
TR-10177 | 2025-07-15  | LONG  | $118251.05 | -1.0R      | 2025-07-15 
TR-10178 | 2025-07-15  | LONG  | $117480.48 | -1.0R      | 2025-07-15 
TR-10179 | 2025-07-14  | SHORT | $119061.40 | -1.0R      | 2025-07-14 
TR-10180 | 2025-07-13  | SHORT | $118672.24 | -1.0R      | 2025-07-13 
TR-10181 | 2025-07-13  | SHORT | $118528.01 | -1.0R      | 2025-07-13 
TR-10182 | 2025-07-13  | SHORT | $118992.73 | -1.0R      | 2025-07-14 
TR-10183 | 2025-07-13  | SHORT | $118961.08 | -1.0R      | 2025-07-14 
TR-10184 | 2025-07-13  | SHORT | $119083.60 | -1.0R      | 2025-07-14 
TR-10185 | 2025-07-10  | SHORT | $113301.81 | -1.0R      | 2025-07-10 
TR-10186 | 2025-07-07  | LONG  | $107943.15 | +2.2R      | 2025-07-08 
TR-10187 | 2025-07-07  | LONG  | $108024.53 | +2.2R      | 2025-07-08 
TR-10188 | 2025-07-06  | SHORT | $108856.92 | +2.2R      | 2025-07-06 
TR-10189 | 2025-07-06  | SHORT | $109208.25 | +2.2R      | 2025-07-07 
TR-10190 | 2025-07-06  | SHORT | $109228.73 | +2.2R      | 2025-07-07 
TR-10191 | 2025-07-04  | LONG  | $108763.28 | -1.0R      | 2025-07-04 
TR-10192 | 2025-07-04  | LONG  | $107636.98 | +2.2R      | 2025-07-05 
TR-10193 | 2025-07-02  | SHORT | $109129.67 | -1.0R      | 2025-07-03 
TR-10194 | 2025-07-01  | LONG  | $106556.39 | -1.0R      | 2025-07-01 
TR-10195 | 2025-07-01  | LONG  | $106490.42 | -1.0R      | 2025-07-01 
TR-10196 | 2025-06-25  | SHORT | $106628.06 | -1.0R      | 2025-06-25 
TR-10197 | 2025-06-25  | SHORT | $107240.00 | -1.0R      | 2025-06-25 
TR-10198 | 2025-06-25  | SHORT | $107629.59 | +2.2R      | 2025-06-26 
TR-10199 | 2025-06-24  | SHORT | $105132.59 | -1.0R      | 2025-06-25 
TR-10200 | 2025-06-22  | LONG  | $99536.00  | +2.2R      | 2025-06-23 
TR-10201 | 2025-06-21  | LONG  | $102120.01 | +2.2R      | 2025-06-22 
TR-10202 | 2025-06-20  | SHORT | $105958.87 | +2.2R      | 2025-06-20 
TR-10203 | 2025-06-18  | LONG  | $103808.41 | +2.2R      | 2025-06-19 
TR-10204 | 2025-06-17  | LONG  | $106160.57 | -1.0R      | 2025-06-17 
TR-10205 | 2025-06-17  | LONG  | $105956.01 | -1.0R      | 2025-06-17 
TR-10206 | 2025-06-17  | LONG  | $105641.47 | -1.0R      | 2025-06-17 
TR-10207 | 2025-06-17  | LONG  | $103814.01 | +2.2R      | 2025-06-17 
TR-10208 | 2025-06-16  | SHORT | $108782.68 | +2.2R      | 2025-06-16 
TR-10209 | 2025-06-12  | LONG  | $107765.12 | -1.0R      | 2025-06-12 
TR-10210 | 2025-06-12  | LONG  | $107070.80 | +2.2R      | 2025-06-12 
TR-10211 | 2025-06-09  | SHORT | $107610.33 | -1.0R      | 2025-06-09 
TR-10212 | 2025-06-09  | SHORT | $110177.28 | +2.2R      | 2025-06-10 
TR-10213 | 2025-06-06  | SHORT | $105092.28 | +2.2R      | 2025-06-06 
TR-10214 | 2025-06-02  | LONG  | $104200.32 | +2.2R      | 2025-06-02 
TR-10215 | 2025-06-01  | SHORT | $105642.93 | +2.2R      | 2025-06-02 
TR-10216 | 2025-05-31  | LONG  | $103476.61 | +2.2R      | 2025-06-01 
TR-10217 | 2025-05-31  | SHORT | $104490.57 | +2.2R      | 2025-06-01 
TR-10218 | 2025-05-30  | LONG  | $104939.99 | -1.0R      | 2025-05-30 
TR-10219 | 2025-05-27  | SHORT | $110217.39 | +2.2R      | 2025-05-27 
TR-10220 | 2025-05-26  | SHORT | $109387.72 | -1.0R      | 2025-05-26 
TR-10221 | 2025-05-25  | LONG  | $107656.22 | -1.0R      | 2025-05-25 
TR-10222 | 2025-05-25  | LONG  | $107109.41 | +2.2R      | 2025-05-25 
TR-10223 | 2025-05-25  | LONG  | $107131.67 | +2.2R      | 2025-05-25 
TR-10224 | 2025-05-23  | LONG  | $107318.30 | +2.2R      | 2025-05-24 
TR-10225 | 2025-05-15  | LONG  | $101804.74 | +2.2R      | 2025-05-15 
TR-10226 | 2025-05-14  | LONG  | $103485.73 | +2.2R      | 2025-05-14 
TR-10227 | 2025-05-13  | SHORT | $103725.85 | -1.0R      | 2025-05-13 
TR-10228 | 2025-05-13  | SHORT | $104792.22 | +2.2R      | 2025-05-14 
TR-10229 | 2025-05-08  | SHORT | $100758.08 | -1.0R      | 2025-05-08 
TR-10230 | 2025-05-08  | SHORT | $101027.13 | -1.0R      | 2025-05-08 
TR-10231 | 2025-05-08  | SHORT | $103017.95 | -1.0R      | 2025-05-09 
TR-10232 | 2025-05-06  | LONG  | $93935.99  | -1.0R      | 2025-05-06 
TR-10233 | 2025-05-01  | SHORT | $95809.52  | -1.0R      | 2025-05-01 
TR-10234 | 2025-05-01  | SHORT | $96854.30  | -1.0R      | 2025-05-02 
TR-10235 | 2025-05-01  | SHORT | $97007.14  | -1.0R      | 2025-05-02 
TR-10236 | 2025-04-28  | SHORT | $95350.69  | +2.2R      | 2025-04-28 
TR-10237 | 2025-04-26  | LONG  | $94277.65  | +2.2R      | 2025-04-27 
TR-10238 | 2025-04-26  | LONG  | $94240.01  | +2.2R      | 2025-04-26 
TR-10239 | 2025-04-25  | SHORT | $95223.81  | +2.2R      | 2025-04-26 
TR-10240 | 2025-04-22  | SHORT | $90673.10  | -1.0R      | 2025-04-22 
TR-10241 | 2025-04-22  | SHORT | $92786.19  | -1.0R      | 2025-04-23 
TR-10242 | 2025-04-22  | SHORT | $93442.99  | -1.0R      | 2025-04-25 
TR-10243 | 2025-04-21  | SHORT | $87205.56  | -1.0R      | 2025-04-21 
TR-10244 | 2025-04-20  | LONG  | $84365.56  | +2.2R      | 2025-04-20 
TR-10245 | 2025-04-19  | SHORT | $85328.12  | +2.2R      | 2025-04-19 
TR-10246 | 2025-04-18  | LONG  | $84374.59  | +2.2R      | 2025-04-19 
TR-10247 | 2025-04-16  | LONG  | $83146.01  | +2.2R      | 2025-04-16 
TR-10248 | 2025-04-15  | SHORT | $85545.71  | -1.0R      | 2025-04-15 
TR-10249 | 2025-04-15  | SHORT | $85850.00  | +2.2R      | 2025-04-15 
TR-10250 | 2025-04-15  | LONG  | $84020.01  | -1.0R      | 2025-04-16 
TR-10251 | 2025-04-12  | SHORT | $84659.19  | -1.0R      | 2025-04-12 
TR-10252 | 2025-04-12  | SHORT | $85517.29  | +2.2R      | 2025-04-13 
TR-10253 | 2025-04-11  | SHORT | $81631.89  | -1.0R      | 2025-04-11 
TR-10254 | 2025-04-11  | SHORT | $82129.67  | -1.0R      | 2025-04-11 
TR-10255 | 2025-04-11  | SHORT | $82930.67  | -1.0R      | 2025-04-11 
TR-10256 | 2025-04-11  | SHORT | $83930.00  | -1.0R      | 2025-04-12 
TR-10257 | 2025-04-09  | LONG  | $76070.53  | +2.2R      | 2025-04-09 
TR-10258 | 2025-04-09  | SHORT | $83284.29  | +2.2R      | 2025-04-10 
TR-10259 | 2025-04-08  | LONG  | $77259.91  | -1.0R      | 2025-04-09 
TR-10260 | 2025-04-06  | LONG  | $82667.07  | -1.0R      | 2025-04-06 
TR-10261 | 2025-04-06  | LONG  | $78950.61  | -1.0R      | 2025-04-06 
TR-10262 | 2025-04-06  | LONG  | $78430.00  | -1.0R      | 2025-04-07 
TR-10263 | 2025-04-05  | LONG  | $82739.96  | +2.2R      | 2025-04-05 
TR-10264 | 2025-04-02  | SHORT | $86615.33  | -1.0R      | 2025-04-02 
TR-10265 | 2025-04-01  | SHORT | $84175.99  | +2.2R      | 2025-04-01 
TR-10266 | 2025-04-01  | SHORT | $85119.99  | +2.2R      | 2025-04-02 
TR-10267 | 2025-03-30  | LONG  | $82389.99  | -1.0R      | 2025-03-31 
TR-10268 | 2025-03-29  | LONG  | $82851.95  | -1.0R      | 2025-03-29 
TR-10269 | 2025-03-29  | LONG  | $82332.63  | +2.2R      | 2025-03-30 
TR-10270 | 2025-03-28  | LONG  | $85148.00  | -1.0R      | 2025-03-28 
TR-10271 | 2025-03-25  | SHORT | $87937.27  | +2.2R      | 2025-03-26 
TR-10272 | 2025-03-24  | SHORT | $87416.35  | -1.0R      | 2025-03-24 
TR-10273 | 2025-03-24  | SHORT | $87961.90  | +2.2R      | 2025-03-25 
TR-10274 | 2025-03-23  | SHORT | $84461.98  | -1.0R      | 2025-03-23 
TR-10275 | 2025-03-23  | SHORT | $84899.76  | -1.0R      | 2025-03-23 
TR-10276 | 2025-03-23  | SHORT | $85250.00  | -1.0R      | 2025-03-23 
TR-10277 | 2025-03-23  | SHORT | $85017.66  | -1.0R      | 2025-03-23 
TR-10278 | 2025-03-23  | SHORT | $85361.21  | -1.0R      | 2025-03-23 
TR-10279 | 2025-03-20  | SHORT | $86017.68  | +2.2R      | 2025-03-20 
TR-10280 | 2025-03-19  | SHORT | $83881.40  | -1.0R      | 2025-03-19 
TR-10281 | 2025-03-19  | SHORT | $84092.16  | -1.0R      | 2025-03-19 
TR-10282 | 2025-03-19  | SHORT | $84318.59  | -1.0R      | 2025-03-19 
TR-10283 | 2025-03-19  | SHORT | $84574.01  | -1.0R      | 2025-03-19 
TR-10284 | 2025-03-19  | SHORT | $85433.38  | -1.0R      | 2025-03-19 
TR-10285 | 2025-03-19  | SHORT | $85353.99  | -1.0R      | 2025-03-19 
TR-10286 | 2025-03-19  | SHORT | $85635.99  | -1.0R      | 2025-03-19 
TR-10287 | 2025-03-19  | SHORT | $86158.52  | -1.0R      | 2025-03-20 
TR-10288 | 2025-03-14  | SHORT | $83042.22  | -1.0R      | 2025-03-14 
TR-10289 | 2025-03-13  | LONG  | $80820.05  | +2.2R      | 2025-03-14 
TR-10290 | 2025-03-11  | LONG  | $77673.60  | +2.2R      | 2025-03-11 
TR-10291 | 2025-03-11  | SHORT | $81131.16  | -1.0R      | 2025-03-11 
TR-10292 | 2025-03-10  | SHORT | $83248.12  | +2.2R      | 2025-03-10 
TR-10293 | 2025-03-09  | LONG  | $80734.37  | +2.2R      | 2025-03-10 
TR-10294 | 2025-03-07  | SHORT | $90440.74  | +2.2R      | 2025-03-07 
TR-10295 | 2025-03-06  | LONG  | $88428.41  | +2.2R      | 2025-03-06 
TR-10296 | 2025-03-06  | LONG  | $88526.18  | +2.2R      | 2025-03-06 
TR-10297 | 2025-03-05  | SHORT | $89926.07  | +2.2R      | 2025-03-05 
TR-10298 | 2025-03-05  | SHORT | $89814.26  | +2.2R      | 2025-03-05 
TR-10299 | 2025-03-05  | SHORT | $89687.99  | -1.0R      | 2025-03-06 
TR-10300 | 2025-03-04  | LONG  | $83380.55  | +2.2R      | 2025-03-04 
TR-10301 | 2025-03-04  | SHORT | $87517.49  | -1.0R      | 2025-03-05 
TR-10302 | 2025-03-03  | LONG  | $85374.33  | -1.0R      | 2025-03-04 
TR-10303 | 2025-03-02  | SHORT | $86026.62  | -1.0R      | 2025-03-02 
TR-10304 | 2025-03-02  | SHORT | $94330.00  | +2.2R      | 2025-03-03 
TR-10305 | 2025-02-28  | LONG  | $80410.50  | -1.0R      | 2025-02-28 
