TraderCopilot - Verified Performance Ledger
===========================================
Strategy: TitanBreakout
Asset: XRP
Timeframe: 1h
Period: 6M
Generated: 2026-01-27T17:29:05.875918Z

SUMMARY STATISTICS (Real Backtest Data - 6M)
---------------------------------------
Total Trades: 191
Win Rate: 39.3%
Total Net Profit: +49.0 R
Wins: 75 | Losses: 116

TRADE HISTORY LOG (Verified On-Chain/Exchange Data)
---------------------------------------------------
ID       | DATE        | TYPE  | PRICE      | RESULT (R) | EXIT DATE  
TR-10026 | 2025-12-21  | SHORT | $1.90      | -1.0R      | 2025-12-21 
TR-10027 | 2025-12-20  | LONG  | $1.95      | -1.0R      | 2025-12-20 
TR-10028 | 2025-12-19  | SHORT | $1.79      | -1.0R      | 2025-12-19 
TR-10029 | 2025-12-18  | SHORT | $1.81      | -1.0R      | 2025-12-19 
TR-10030 | 2025-12-17  | SHORT | $1.87      | -1.0R      | 2025-12-18 
TR-10031 | 2025-12-17  | SHORT | $1.86      | -1.0R      | 2025-12-18 
TR-10032 | 2025-12-15  | SHORT | $1.94      | +2.2R      | 2025-12-15 
TR-10033 | 2025-12-14  | SHORT | $2.01      | +2.2R      | 2025-12-14 
TR-10034 | 2025-12-14  | SHORT | $1.98      | -1.0R      | 2025-12-15 
TR-10035 | 2025-12-12  | SHORT | $1.98      | -1.0R      | 2025-12-12 
TR-10036 | 2025-12-11  | SHORT | $2.03      | +2.2R      | 2025-12-11 
TR-10037 | 2025-12-11  | SHORT | $1.99      | -1.0R      | 2025-12-11 
TR-10038 | 2025-12-09  | SHORT | $2.05      | -1.0R      | 2025-12-09 
TR-10039 | 2025-12-09  | SHORT | $2.05      | -1.0R      | 2025-12-09 
TR-10040 | 2025-12-09  | LONG  | $2.12      | +2.2R      | 2025-12-09 
TR-10041 | 2025-12-09  | LONG  | $2.17      | -1.0R      | 2025-12-09 
TR-10042 | 2025-12-07  | SHORT | $2.00      | -1.0R      | 2025-12-07 
TR-10043 | 2025-12-07  | LONG  | $2.10      | -1.0R      | 2025-12-07 
TR-10044 | 2025-12-05  | SHORT | $2.06      | -1.0R      | 2025-12-05 
TR-10045 | 2025-12-04  | SHORT | $2.10      | +2.2R      | 2025-12-05 
TR-10046 | 2025-12-04  | SHORT | $2.10      | +2.2R      | 2025-12-05 
TR-10047 | 2025-12-03  | LONG  | $2.20      | -1.0R      | 2025-12-03 
TR-10048 | 2025-11-30  | SHORT | $2.15      | +2.2R      | 2025-12-01 
TR-10049 | 2025-11-28  | LONG  | $2.24      | -1.0R      | 2025-11-28 
TR-10050 | 2025-11-26  | LONG  | $2.23      | -1.0R      | 2025-11-27 
TR-10051 | 2025-11-26  | LONG  | $2.24      | -1.0R      | 2025-11-26 
TR-10052 | 2025-11-24  | LONG  | $2.12      | +2.2R      | 2025-11-24 
TR-10053 | 2025-11-24  | LONG  | $2.21      | +2.2R      | 2025-11-24 
TR-10054 | 2025-11-21  | SHORT | $1.92      | -1.0R      | 2025-11-21 
TR-10055 | 2025-11-19  | SHORT | $2.14      | -1.0R      | 2025-11-19 
TR-10056 | 2025-11-17  | SHORT | $2.15      | -1.0R      | 2025-11-18 
TR-10057 | 2025-11-17  | SHORT | $2.13      | -1.0R      | 2025-11-17 
TR-10058 | 2025-11-16  | SHORT | $2.19      | -1.0R      | 2025-11-16 
TR-10059 | 2025-11-16  | SHORT | $2.17      | -1.0R      | 2025-11-16 
TR-10060 | 2025-11-15  | SHORT | $2.23      | -1.0R      | 2025-11-16 
TR-10061 | 2025-11-13  | LONG  | $2.48      | -1.0R      | 2025-11-13 
TR-10062 | 2025-11-13  | SHORT | $2.34      | +2.2R      | 2025-11-14 
TR-10063 | 2025-11-12  | SHORT | $2.37      | -1.0R      | 2025-11-12 
TR-10064 | 2025-11-12  | LONG  | $2.44      | -1.0R      | 2025-11-12 
TR-10065 | 2025-11-12  | SHORT | $2.34      | -1.0R      | 2025-11-12 
TR-10066 | 2025-11-11  | SHORT | $2.39      | -1.0R      | 2025-11-12 
TR-10067 | 2025-11-09  | LONG  | $2.35      | +2.2R      | 2025-11-10 
TR-10068 | 2025-11-06  | SHORT | $2.26      | +2.2R      | 2025-11-06 
TR-10069 | 2025-11-06  | SHORT | $2.23      | +2.2R      | 2025-11-07 
TR-10070 | 2025-11-04  | SHORT | $2.25      | -1.0R      | 2025-11-04 
TR-10071 | 2025-11-04  | SHORT | $2.24      | -1.0R      | 2025-11-04 
TR-10072 | 2025-11-03  | SHORT | $2.46      | +2.2R      | 2025-11-03 
TR-10073 | 2025-11-03  | SHORT | $2.43      | +2.2R      | 2025-11-03 
TR-10074 | 2025-11-03  | SHORT | $2.41      | +2.2R      | 2025-11-03 
TR-10075 | 2025-11-03  | SHORT | $2.29      | -1.0R      | 2025-11-04 
TR-10076 | 2025-11-02  | LONG  | $2.54      | -1.0R      | 2025-11-02 
TR-10077 | 2025-11-02  | LONG  | $2.54      | -1.0R      | 2025-11-02 
TR-10078 | 2025-10-30  | SHORT | $2.51      | -1.0R      | 2025-10-30 
TR-10079 | 2025-10-30  | SHORT | $2.47      | +2.2R      | 2025-10-30 
TR-10080 | 2025-10-30  | SHORT | $2.45      | +2.2R      | 2025-10-30 
TR-10081 | 2025-10-30  | SHORT | $2.42      | -1.0R      | 2025-10-31 
TR-10082 | 2025-10-27  | LONG  | $2.69      | -1.0R      | 2025-10-27 
TR-10083 | 2025-10-27  | LONG  | $2.69      | -1.0R      | 2025-10-27 
TR-10084 | 2025-10-25  | LONG  | $2.53      | +2.2R      | 2025-10-25 
TR-10085 | 2025-10-25  | LONG  | $2.55      | +2.2R      | 2025-10-25 
TR-10086 | 2025-10-25  | LONG  | $2.58      | +2.2R      | 2025-10-25 
TR-10087 | 2025-10-25  | LONG  | $2.64      | -1.0R      | 2025-10-25 
TR-10088 | 2025-10-24  | LONG  | $2.44      | +2.2R      | 2025-10-24 
TR-10089 | 2025-10-24  | LONG  | $2.45      | +2.2R      | 2025-10-24 
TR-10090 | 2025-10-24  | LONG  | $2.45      | +2.2R      | 2025-10-24 
TR-10091 | 2025-10-21  | SHORT | $2.42      | -1.0R      | 2025-10-21 
TR-10092 | 2025-10-20  | LONG  | $2.46      | -1.0R      | 2025-10-20 
TR-10093 | 2025-10-20  | LONG  | $2.47      | -1.0R      | 2025-10-20 
TR-10094 | 2025-10-20  | LONG  | $2.52      | -1.0R      | 2025-10-20 
TR-10095 | 2025-10-19  | SHORT | $2.33      | -1.0R      | 2025-10-19 
TR-10096 | 2025-10-17  | SHORT | $2.24      | -1.0R      | 2025-10-17 
TR-10097 | 2025-10-17  | SHORT | $2.22      | -1.0R      | 2025-10-17 
TR-10098 | 2025-10-16  | SHORT | $2.33      | -1.0R      | 2025-10-17 
TR-10099 | 2025-10-16  | SHORT | $2.29      | -1.0R      | 2025-10-17 
TR-10100 | 2025-10-15  | SHORT | $2.43      | +2.2R      | 2025-10-16 
TR-10101 | 2025-10-14  | SHORT | $2.53      | +2.2R      | 2025-10-14 
TR-10102 | 2025-10-14  | SHORT | $2.51      | +2.2R      | 2025-10-14 
TR-10103 | 2025-10-14  | SHORT | $2.47      | +2.2R      | 2025-10-14 
TR-10104 | 2025-10-10  | SHORT | $2.74      | +2.2R      | 2025-10-10 
TR-10105 | 2025-10-09  | SHORT | $2.83      | +2.2R      | 2025-10-09 
TR-10106 | 2025-10-09  | SHORT | $2.82      | +2.2R      | 2025-10-09 
TR-10107 | 2025-10-09  | SHORT | $2.78      | -1.0R      | 2025-10-09 
TR-10108 | 2025-10-07  | SHORT | $2.95      | +2.2R      | 2025-10-07 
TR-10109 | 2025-10-06  | LONG  | $3.03      | -1.0R      | 2025-10-06 
TR-10110 | 2025-10-05  | LONG  | $3.03      | -1.0R      | 2025-10-05 
TR-10111 | 2025-10-02  | LONG  | $2.97      | +2.2R      | 2025-10-02 
TR-10112 | 2025-10-02  | LONG  | $2.98      | -1.0R      | 2025-10-02 
TR-10113 | 2025-10-02  | LONG  | $2.99      | -1.0R      | 2025-10-02 
TR-10114 | 2025-10-02  | LONG  | $3.04      | -1.0R      | 2025-10-03 
TR-10115 | 2025-10-02  | LONG  | $3.06      | -1.0R      | 2025-10-02 
TR-10116 | 2025-10-02  | LONG  | $3.09      | -1.0R      | 2025-10-02 
TR-10117 | 2025-10-01  | LONG  | $2.92      | +2.2R      | 2025-10-02 
TR-10118 | 2025-10-01  | LONG  | $2.94      | +2.2R      | 2025-10-02 
TR-10119 | 2025-09-30  | SHORT | $2.84      | -1.0R      | 2025-09-30 
TR-10120 | 2025-09-30  | SHORT | $2.83      | -1.0R      | 2025-09-30 
TR-10121 | 2025-09-29  | LONG  | $2.89      | -1.0R      | 2025-09-29 
TR-10122 | 2025-09-29  | LONG  | $2.91      | -1.0R      | 2025-09-29 
TR-10123 | 2025-09-26  | SHORT | $2.71      | -1.0R      | 2025-09-26 
TR-10124 | 2025-09-25  | SHORT | $2.85      | +2.2R      | 2025-09-25 
TR-10125 | 2025-09-24  | SHORT | $2.81      | -1.0R      | 2025-09-24 
TR-10126 | 2025-09-22  | SHORT | $2.92      | +2.2R      | 2025-09-22 
TR-10127 | 2025-09-22  | SHORT | $2.90      | +2.2R      | 2025-09-22 
TR-10128 | 2025-09-18  | LONG  | $3.12      | -1.0R      | 2025-09-18 
TR-10129 | 2025-09-18  | LONG  | $3.14      | -1.0R      | 2025-09-18 
TR-10130 | 2025-09-17  | SHORT | $3.00      | -1.0R      | 2025-09-17 
TR-10131 | 2025-09-17  | LONG  | $3.09      | -1.0R      | 2025-09-19 
TR-10132 | 2025-09-15  | SHORT | $2.96      | -1.0R      | 2025-09-15 
TR-10133 | 2025-09-13  | LONG  | $3.14      | -1.0R      | 2025-09-13 
TR-10134 | 2025-09-13  | LONG  | $3.18      | -1.0R      | 2025-09-13 
TR-10135 | 2025-09-12  | LONG  | $3.05      | -1.0R      | 2025-09-12 
TR-10136 | 2025-09-12  | LONG  | $3.08      | +2.2R      | 2025-09-12 
TR-10137 | 2025-09-12  | LONG  | $3.09      | +2.2R      | 2025-09-12 
TR-10138 | 2025-09-12  | LONG  | $3.12      | -1.0R      | 2025-09-12 
TR-10139 | 2025-09-11  | LONG  | $3.04      | +2.2R      | 2025-09-12 
TR-10140 | 2025-09-10  | LONG  | $3.00      | -1.0R      | 2025-09-10 
TR-10141 | 2025-09-10  | LONG  | $3.01      | -1.0R      | 2025-09-10 
TR-10142 | 2025-09-09  | LONG  | $3.02      | -1.0R      | 2025-09-09 
TR-10143 | 2025-09-08  | LONG  | $2.93      | +2.2R      | 2025-09-08 
TR-10144 | 2025-09-08  | LONG  | $2.95      | +2.2R      | 2025-09-08 
TR-10145 | 2025-09-08  | LONG  | $2.96      | -1.0R      | 2025-09-09 
TR-10146 | 2025-09-06  | SHORT | $2.79      | -1.0R      | 2025-09-06 
TR-10147 | 2025-09-05  | SHORT | $2.78      | -1.0R      | 2025-09-05 
TR-10148 | 2025-09-05  | LONG  | $2.88      | -1.0R      | 2025-09-05 
TR-10149 | 2025-09-04  | SHORT | $2.81      | -1.0R      | 2025-09-04 
TR-10150 | 2025-09-04  | SHORT | $2.80      | -1.0R      | 2025-09-04 
TR-10151 | 2025-09-04  | SHORT | $2.79      | -1.0R      | 2025-09-04 
TR-10152 | 2025-09-02  | LONG  | $2.86      | -1.0R      | 2025-09-03 
TR-10153 | 2025-09-01  | SHORT | $2.76      | +2.2R      | 2025-09-01 
TR-10154 | 2025-09-01  | SHORT | $2.72      | -1.0R      | 2025-09-01 
TR-10155 | 2025-08-31  | SHORT | $2.80      | +2.2R      | 2025-09-01 
TR-10156 | 2025-08-31  | SHORT | $2.78      | +2.2R      | 2025-09-01 
TR-10157 | 2025-08-30  | SHORT | $2.76      | -1.0R      | 2025-08-30 
TR-10158 | 2025-08-29  | SHORT | $2.94      | +2.2R      | 2025-08-29 
TR-10159 | 2025-08-29  | SHORT | $2.92      | +2.2R      | 2025-08-29 
TR-10160 | 2025-08-29  | SHORT | $2.91      | +2.2R      | 2025-08-29 
TR-10161 | 2025-08-28  | SHORT | $2.94      | -1.0R      | 2025-08-28 
TR-10162 | 2025-08-25  | SHORT | $2.96      | +2.2R      | 2025-08-25 
TR-10163 | 2025-08-25  | SHORT | $2.94      | +2.2R      | 2025-08-25 
TR-10164 | 2025-08-25  | SHORT | $2.88      | -1.0R      | 2025-08-26 
TR-10165 | 2025-08-25  | SHORT | $2.83      | -1.0R      | 2025-08-25 
TR-10166 | 2025-08-24  | LONG  | $3.11      | -1.0R      | 2025-08-24 
TR-10167 | 2025-08-22  | SHORT | $2.83      | -1.0R      | 2025-08-22 
TR-10168 | 2025-08-22  | SHORT | $2.81      | -1.0R      | 2025-08-22 
TR-10169 | 2025-08-22  | LONG  | $3.00      | +2.2R      | 2025-08-22 
TR-10170 | 2025-08-22  | LONG  | $3.05      | -1.0R      | 2025-08-23 
TR-10171 | 2025-08-21  | SHORT | $2.87      | +2.2R      | 2025-08-22 
TR-10172 | 2025-08-20  | SHORT | $2.84      | -1.0R      | 2025-08-20 
TR-10173 | 2025-08-18  | SHORT | $3.04      | +2.2R      | 2025-08-18 
TR-10174 | 2025-08-18  | SHORT | $3.01      | +2.2R      | 2025-08-18 
TR-10175 | 2025-08-15  | SHORT | $3.03      | -1.0R      | 2025-08-15 
TR-10176 | 2025-08-14  | LONG  | $3.35      | -1.0R      | 2025-08-14 
TR-10177 | 2025-08-14  | SHORT | $3.10      | +2.2R      | 2025-08-15 
TR-10178 | 2025-08-12  | LONG  | $3.21      | +2.2R      | 2025-08-12 
TR-10179 | 2025-08-12  | LONG  | $3.23      | +2.2R      | 2025-08-12 
TR-10180 | 2025-08-11  | LONG  | $3.30      | -1.0R      | 2025-08-11 
TR-10181 | 2025-08-11  | SHORT | $3.15      | -1.0R      | 2025-08-12 
TR-10182 | 2025-08-07  | LONG  | $3.10      | +2.2R      | 2025-08-07 
TR-10183 | 2025-08-07  | LONG  | $3.11      | +2.2R      | 2025-08-07 
TR-10184 | 2025-08-05  | SHORT | $2.98      | +2.2R      | 2025-08-06 
TR-10185 | 2025-08-05  | SHORT | $2.95      | -1.0R      | 2025-08-06 
TR-10186 | 2025-08-05  | SHORT | $2.94      | -1.0R      | 2025-08-06 
TR-10187 | 2025-08-04  | LONG  | $3.05      | -1.0R      | 2025-08-05 
TR-10188 | 2025-08-02  | SHORT | $2.88      | +2.2R      | 2025-08-02 
TR-10189 | 2025-07-31  | SHORT | $3.06      | +2.2R      | 2025-08-01 
TR-10190 | 2025-07-31  | SHORT | $3.05      | +2.2R      | 2025-08-01 

[Cryptographically Signed by TraderCopilot Audit Engine]
Hash: Z07HGK-1IRYR6
