TraderCopilot - Verified Performance Ledger
===========================================
Strategy: TitanBreakout
Asset: BTC
Timeframe: 1h
Period: 6M
Generated: 2026-01-27T17:28:18.776301Z

SUMMARY STATISTICS (Real Backtest Data - 6M)
---------------------------------------
Total Trades: 169
Win Rate: 34.3%
Total Net Profit: +16.6 R
Wins: 58 | Losses: 111

TRADE HISTORY LOG (Verified On-Chain/Exchange Data)
---------------------------------------------------
ID       | DATE        | TYPE  | PRICE      | RESULT (R) | EXIT DATE  
TR-10092 | 2025-10-14  | SHORT | $113062.09 | +2.2R      | 2025-10-14 
TR-10093 | 2025-10-14  | SHORT | $112493.11 | +2.2R      | 2025-10-14 
TR-10094 | 2025-10-10  | SHORT | $119018.98 | +2.2R      | 2025-10-10 
TR-10095 | 2025-10-10  | SHORT | $118205.61 | +2.2R      | 2025-10-10 
TR-10096 | 2025-10-09  | SHORT | $119819.77 | -1.0R      | 2025-10-09 
TR-10097 | 2025-10-08  | LONG  | $124033.19 | -1.0R      | 2025-10-08 
TR-10098 | 2025-10-06  | LONG  | $124556.64 | +2.2R      | 2025-10-06 
TR-10099 | 2025-10-06  | LONG  | $125031.33 | -1.0R      | 2025-10-07 
TR-10100 | 2025-10-06  | LONG  | $125455.24 | -1.0R      | 2025-10-06 
TR-10101 | 2025-10-06  | LONG  | $126011.18 | -1.0R      | 2025-10-06 
TR-10102 | 2025-10-05  | LONG  | $124031.44 | -1.0R      | 2025-10-05 
TR-10103 | 2025-10-02  | LONG  | $119621.20 | -1.0R      | 2025-10-02 
TR-10104 | 2025-10-02  | LONG  | $119910.78 | +2.2R      | 2025-10-02 
TR-10105 | 2025-10-02  | LONG  | $120506.61 | -1.0R      | 2025-10-03 
TR-10106 | 2025-10-02  | LONG  | $120836.49 | -1.0R      | 2025-10-02 
TR-10107 | 2025-10-01  | LONG  | $116111.28 | +2.2R      | 2025-10-01 
TR-10108 | 2025-10-01  | LONG  | $118594.99 | +2.2R      | 2025-10-02 
TR-10109 | 2025-09-29  | LONG  | $113227.29 | +2.2R      | 2025-09-29 
TR-10110 | 2025-09-22  | SHORT | $114407.28 | -1.0R      | 2025-09-22 
TR-10111 | 2025-09-22  | SHORT | $113691.19 | +2.2R      | 2025-09-22 
TR-10112 | 2025-09-21  | SHORT | $115500.00 | -1.0R      | 2025-09-21 
TR-10113 | 2025-09-21  | SHORT | $115316.00 | -1.0R      | 2025-09-21 
TR-10114 | 2025-09-18  | LONG  | $117581.66 | -1.0R      | 2025-09-18 
TR-10115 | 2025-09-17  | LONG  | $117108.30 | -1.0R      | 2025-09-17 
TR-10116 | 2025-09-17  | LONG  | $117234.27 | -1.0R      | 2025-09-17 
TR-10117 | 2025-09-16  | LONG  | $115936.65 | -1.0R      | 2025-09-16 
TR-10118 | 2025-09-16  | LONG  | $116068.06 | +2.2R      | 2025-09-16 
TR-10119 | 2025-09-16  | LONG  | $116461.54 | -1.0R      | 2025-09-17 
TR-10120 | 2025-09-15  | LONG  | $116520.00 | -1.0R      | 2025-09-15 
TR-10121 | 2025-09-12  | LONG  | $116486.18 | -1.0R      | 2025-09-12 
TR-10122 | 2025-09-12  | LONG  | $116632.51 | -1.0R      | 2025-09-12 
TR-10123 | 2025-09-11  | LONG  | $114400.01 | -1.0R      | 2025-09-11 
TR-10124 | 2025-09-11  | LONG  | $114628.08 | -1.0R      | 2025-09-11 
TR-10125 | 2025-09-11  | LONG  | $115084.00 | +2.2R      | 2025-09-12 
TR-10126 | 2025-09-11  | LONG  | $115482.69 | -1.0R      | 2025-09-12 
TR-10127 | 2025-09-09  | LONG  | $113022.61 | -1.0R      | 2025-09-09 
TR-10128 | 2025-09-09  | SHORT | $110880.76 | -1.0R      | 2025-09-09 
TR-10129 | 2025-09-08  | LONG  | $111684.25 | +2.2R      | 2025-09-08 
TR-10130 | 2025-09-08  | LONG  | $112094.99 | +2.2R      | 2025-09-08 
TR-10131 | 2025-09-07  | LONG  | $111071.25 | +2.2R      | 2025-09-07 
TR-10132 | 2025-09-06  | SHORT | $110267.99 | -1.0R      | 2025-09-07 
TR-10133 | 2025-09-05  | LONG  | $111911.99 | +2.2R      | 2025-09-05 
TR-10134 | 2025-09-05  | LONG  | $113214.78 | -1.0R      | 2025-09-05 
TR-10135 | 2025-09-04  | SHORT | $110653.07 | +2.2R      | 2025-09-04 
TR-10136 | 2025-09-04  | SHORT | $110393.95 | -1.0R      | 2025-09-04 
TR-10137 | 2025-09-03  | LONG  | $112261.37 | -1.0R      | 2025-09-04 
TR-10138 | 2025-09-02  | LONG  | $111149.99 | -1.0R      | 2025-09-02 
TR-10139 | 2025-09-02  | LONG  | $111360.01 | -1.0R      | 2025-09-02 
TR-10140 | 2025-09-01  | SHORT | $107617.05 | -1.0R      | 2025-09-01 
TR-10141 | 2025-08-29  | SHORT | $111486.00 | +2.2R      | 2025-08-29 
TR-10142 | 2025-08-28  | LONG  | $113213.78 | -1.0R      | 2025-08-28 
TR-10143 | 2025-08-26  | SHORT | $109100.23 | -1.0R      | 2025-08-26 
TR-10144 | 2025-08-25  | SHORT | $109561.96 | -1.0R      | 2025-08-26 
TR-10145 | 2025-08-21  | SHORT | $113148.66 | -1.0R      | 2025-08-21 
TR-10146 | 2025-08-18  | SHORT | $117290.19 | +2.2R      | 2025-08-18 
TR-10147 | 2025-08-17  | LONG  | $118366.06 | -1.0R      | 2025-08-17 
TR-10148 | 2025-08-14  | LONG  | $123847.83 | -1.0R      | 2025-08-14 
TR-10149 | 2025-08-13  | LONG  | $120496.00 | +2.2R      | 2025-08-13 
TR-10150 | 2025-08-13  | LONG  | $120570.41 | +2.2R      | 2025-08-13 
TR-10151 | 2025-08-13  | LONG  | $121767.97 | -1.0R      | 2025-08-13 
TR-10152 | 2025-08-12  | LONG  | $119933.00 | -1.0R      | 2025-08-12 
TR-10153 | 2025-08-11  | LONG  | $119988.00 | +2.2R      | 2025-08-11 
TR-10154 | 2025-08-10  | LONG  | $118500.00 | -1.0R      | 2025-08-10 
TR-10155 | 2025-08-10  | LONG  | $118779.00 | -1.0R      | 2025-08-10 
TR-10156 | 2025-08-10  | LONG  | $119294.01 | +2.2R      | 2025-08-11 
TR-10157 | 2025-08-09  | LONG  | $117510.87 | -1.0R      | 2025-08-09 
TR-10158 | 2025-08-07  | LONG  | $116347.22 | -1.0R      | 2025-08-07 
TR-10159 | 2025-08-07  | LONG  | $116519.53 | -1.0R      | 2025-08-07 
TR-10160 | 2025-08-06  | LONG  | $115187.96 | -1.0R      | 2025-08-07 
TR-10161 | 2025-08-06  | LONG  | $115413.87 | -1.0R      | 2025-08-07 
TR-10162 | 2025-08-05  | SHORT | $113969.70 | -1.0R      | 2025-08-05 
TR-10163 | 2025-08-05  | SHORT | $113037.12 | -1.0R      | 2025-08-05 
TR-10164 | 2025-08-02  | SHORT | $112327.65 | -1.0R      | 2025-08-02 
TR-10165 | 2025-08-01  | SHORT | $113836.93 | +2.2R      | 2025-08-02 
TR-10166 | 2025-08-01  | SHORT | $113328.68 | -1.0R      | 2025-08-03 
TR-10167 | 2025-08-01  | SHORT | $113141.05 | -1.0R      | 2025-08-03 
TR-10168 | 2025-07-31  | SHORT | $116785.79 | +2.2R      | 2025-07-31 

[Cryptographically Signed by TraderCopilot Audit Engine]
Hash: GDWTRE-F6YDB1
